target,gr_code,model,tm_score,gdt_ts,global_rmsd,lddt,clashscore,inf_all,cc_mask,cc_peaks,tempy_mi,tempy_smoc,ai,ai_bb,ai_base
R1138,470,4,0.1746,3.958,50.01,0.3536465441492643,478.45,0.46,0.1035,-0.3114,0.019218139,0.604316572,0.315967921,0.318171296,0.31312528
R1138,470,5,0.1758,3.889,49.44,0.371692561162275,471.19,0.52,0.1052,-0.3268,0.01615206,0.567640849,0.292821282,0.306481481,0.27519785
R1138,489,1,0.2053,4.444,49.11,0.4201382007931018,407.87,0.62,0.1526,-0.2787,0.016059143,0.524478947,0.292886484,0.292476852,0.297446618
R1138,489,2,0.1659,3.646,52.85,0.3422184316082107,486.48,0.45,0.0777,-0.3202,0.019725325,0.465437301,0.283367021,0.294444444,0.2878901
R1138,489,3,0.1799,3.646,48.16,0.3566291704872159,479.0,0.49,0.1016,-0.3208,0.019234486,0.575325878,0.301558323,0.299421296,0.315962371
R1138,489,4,0.1762,3.472,52.84,0.3499415729947139,429.65,0.48,0.0946,-0.2999,0.020209756,0.544212099,0.313685858,0.303472222,0.326862774
R1138,489,5,0.1736,3.924,51.76,0.3885773720587859,393.72,0.57,0.0878,-0.3197,0.018728337,0.514118121,0.291908457,0.285300926,0.30043303
R1149,029,1,0.3024,12.903,39.15,0.3044037406042267,5.8,0.46,0.1351,-0.244,0.007824209,0.335131847,0.273452336,0.261424731,0.289082969
R1149,029,2,0.2528,14.919,25.94,0.393831514506255,18.91,0.51,0.0552,-0.2352,0.010142929,0.409744071,0.294341056,0.288978495,0.301310044
R1149,029,3,0.2808,19.556,27.29,0.4685130937243477,0.25,0.66,0.0902,-0.3383,0.007073569,0.303226675,0.21420433,0.201612903,0.230567686
R1149,029,4,0.244,15.121,25.74,0.4339529214595871,14.38,0.52,0.0361,-0.3093,0.010742153,0.440806396,0.243068743,0.192204301,0.309170306
R1149,035,1,0.2875,25.403,19.93,0.6581990696776062,13.37,0.84,0.1208,-0.2874,0.008081652,0.385607416,0.295860235,0.301747312,0.288209607
R1149,035,2,0.3239,27.419,14.29,0.6953001014019218,10.09,0.86,0.1164,-0.2895,0.008622617,0.399580539,0.294720851,0.273521505,0.322270742
R1149,035,3,0.4745,42.944,7.98,0.7394936342126865,15.38,0.88,0.1386,-0.0754,0.013434686,0.583236311,0.412077478,0.359543011,0.480349345
R1149,035,4,0.3327,29.032,14.47,0.6923691029953806,13.11,0.89,0.1264,-0.299,0.007913735,0.321080962,0.273832131,0.280913978,0.264628821
R1149,035,5,0.3367,28.226,11.63,0.701306153326144,14.38,0.86,0.1163,-0.2629,0.009040443,0.410409093,0.306874288,0.277553763,0.344978166
R1149,054,1,0.4567,33.266,8.68,0.7163944763425732,4.54,0.85,0.1052,-0.082,0.015932269,0.603251139,0.419293581,0.389112903,0.458515284
R1149,054,2,0.325,26.613,21.1,0.7023290250929518,7.06,0.86,0.1507,-0.1828,0.00981752,0.428383334,0.31940752,0.280241935,0.370305677
R1149,054,3,0.2817,24.395,16.82,0.6810474979478183,120.49,0.83,0.0559,-0.3146,0.009423258,0.417400226,0.280668439,0.229166667,0.347598253
R1149,054,4,0.3248,28.024,19.33,0.6966481031402405,111.95,0.87,0.092,-0.2413,0.009833788,0.418515507,0.313710596,0.273521505,0.365938865
R1149,054,5,0.2916,22.984,15.07,0.6449250752466642,9.08,0.82,0.1101,-0.2629,0.009504883,0.429916846,0.271933156,0.251344086,0.298689956
R1149,076,1,0.3479,30.645,13.71,0.7372249674065251,3.28,0.9,0.0925,-0.2747,0.009450095,0.397422079,0.312571212,0.280913978,0.35371179
R1149,076,2,0.3362,27.823,14.63,0.7368604033543112,4.79,0.88,0.0753,-0.2929,0.010108867,0.409587843,0.289783517,0.268817204,0.317030568
R1149,076,3,0.3186,29.839,21.11,0.7012069533695832,3.53,0.9,0.1273,-0.3109,0.00768891,0.345161754,0.263577668,0.258064516,0.270742358
R1149,076,4,0.2793,26.008,18.15,0.6859402131893482,3.53,0.88,0.1277,-0.2279,0.009202684,0.414451777,0.301557159,0.276209677,0.334497817
R1149,076,5,0.5147,38.508,11.26,0.7460380820550789,7.06,0.87,0.164,-0.0857,0.013854706,0.576543851,0.44473984,0.420698925,0.475982533
R1149,081,1,0.3107,26.411,19.39,0.6511218593571441,11.35,0.82,0.1418,-0.1959,0.009092201,0.462624961,0.329661983,0.309139785,0.356331878
R1149,081,2,0.3354,22.581,18.18,0.6104352002015399,16.65,0.82,0.0781,-0.3424,0.009562388,0.422378265,0.262438283,0.230510753,0.303930131
R1149,081,3,0.2958,25.605,19.51,0.6264546347116483,12.36,0.8,0.1246,-0.2441,0.009653645,0.450570754,0.298139005,0.29905914,0.296943231
R1149,081,4,0.3757,31.452,19.07,0.6786090231614866,13.87,0.82,0.1107,-0.2198,0.00998673,0.42357145,0.328902393,0.303091398,0.362445415
R1149,081,5,0.3218,25.605,24.62,0.6441451003701573,14.88,0.84,0.1055,-0.3203,0.007858728,0.328910981,0.284466388,0.262096774,0.313537118
R1149,091,1,0.1657,10.081,79.75,0.3155048367107148,0.25,0.62,0.0383,-0.3937,0.00544875,0.238776141,0.191416635,0.200268817,0.179912664
R1149,091,2,0.1417,9.879,81.37,0.3119799127621561,0.5,0.57,0.0308,-0.4761,0.003700754,0.156303277,0.116976833,0.107526882,0.129257642
R1149,091,3,0.1651,10.887,82.0,0.3041099969418468,0.5,0.58,0.0305,-0.4616,0.003849789,0.192348915,0.120774782,0.100806452,0.146724891
R1149,091,4,0.1568,8.669,81.62,0.2957419240612274,7.31,0.59,0.0503,-0.4378,0.00476175,0.228127438,0.144322066,0.147177419,0.140611354
R1149,091,5,0.1383,9.476,88.29,0.287499396417132,1.77,0.55,0.0414,-0.4939,0.00373628,0.193014061,0.10596278,0.102822581,0.110043668
R1149,097,1,0.2582,13.105,32.59,0.2436358222408215,0.76,0.4,0.0411,-0.3754,0.008057712,0.371451857,0.201671098,0.159946237,0.255895197
R1149,097,2,0.2846,9.879,30.11,0.2294966923658838,0.0,0.33,0.0065,-0.4063,0.008310296,0.343544108,0.180402583,0.124327957,0.253275109
R1149,110,1,0.3402,28.629,21.71,0.6752885126108581,24.21,0.84,0.1398,-0.3017,0.007914849,0.38081477,0.300797569,0.281586022,0.325764192
R1149,110,2,0.5363,44.153,6.88,0.7029487035039997,33.54,0.88,0.1422,-0.0586,0.014606793,0.593705575,0.461450817,0.420026882,0.515283843
R1149,110,3,0.3219,29.435,17.83,0.6826978528968148,15.13,0.83,0.1184,-0.3269,0.008424515,0.368032524,0.279529054,0.254032258,0.312663755
R1149,110,4,0.3605,32.661,14.06,0.6634512402245967,31.53,0.84,0.1168,-0.2043,0.011371325,0.496664182,0.321306494,0.281586022,0.372925764
R1149,119,1,0.4115,34.476,14.85,0.721538251058282,2.02,0.86,0.1034,-0.2007,0.011215978,0.451560751,0.36042537,0.30577957,0.431441048
R1149,119,2,0.3052,28.629,20.62,0.7303199793977048,2.77,0.87,0.0683,-0.2883,0.010113782,0.406391742,0.281807824,0.252016129,0.320524017
R1149,119,3,0.4332,27.016,13.14,0.7251869754845617,4.79,0.86,0.1178,-0.1359,0.011929211,0.483574471,0.401063426,0.368951613,0.44279476
R1149,119,4,0.3005,23.992,22.22,0.6733778400592023,4.79,0.84,0.1409,-0.2014,0.009168644,0.433384635,0.314470186,0.297715054,0.336244541
R1149,119,5,0.4064,33.266,13.89,0.710194677321311,6.31,0.83,0.1202,-0.159,0.011054794,0.482855171,0.352829472,0.306451613,0.413100437
R1149,125,1,0.3229,25.806,21.72,0.6637496177308503,7.06,0.82,0.1192,-0.3143,0.008360168,0.38205266,0.279908849,0.248655914,0.320524017
R1149,125,2,0.3804,31.452,16.55,0.7161518775451078,7.56,0.87,0.1542,-0.1876,0.010303941,0.44532392,0.36270414,0.328629032,0.4069869
R1149,125,3,0.475,34.476,7.66,0.7202705742930656,5.55,0.86,0.0414,-0.2091,0.014620877,0.550568807,0.366881884,0.295698925,0.459388646
R1149,125,4,0.2897,27.419,14.68,0.652522171610681,6.3,0.82,0.0323,-0.3367,0.009872774,0.360126614,0.259020129,0.209005376,0.324017467
R1149,125,5,0.324,25.0,18.73,0.6376354037566998,136.95,0.85,0.1138,-0.2791,0.007791595,0.380499407,0.297379415,0.277553763,0.323144105
R1149,128,1,0.5315,42.137,7.36,0.5811751312218333,103.68,0.8,0.2534,0.0666,0.013255429,0.639904193,0.553361185,0.514112903,0.604366812
R1149,128,2,0.3071,29.032,19.54,0.7122704373159072,1.01,0.88,0.062,-0.2951,0.009375684,0.39796457,0.285985568,0.249327957,0.333624454
R1149,128,3,0.374,28.629,13.59,0.6855631025768965,0.25,0.86,0.0896,-0.2177,0.011634723,0.482334763,0.334979111,0.284274194,0.400873362
R1149,128,4,0.4559,30.444,9.29,0.7201958827600637,0.76,0.86,0.1015,-0.1697,0.012214812,0.492343867,0.390429168,0.338037634,0.458515284
R1149,128,5,0.3536,28.629,20.05,0.7128740201838111,0.25,0.88,0.0932,-0.1816,0.010780805,0.435324709,0.336878086,0.271505376,0.421834061
R1149,131,1,0.1691,9.677,44.58,0.3358882325484073,97.58,0.66,0.058,-0.461,0.003447322,0.153214242,0.146221041,0.171370968,0.113537118
R1149,131,2,0.2709,11.694,39.81,0.3194490495581773,113.35,0.62,0.101,-0.3712,0.005996513,0.324422365,0.220281048,0.222446237,0.217467249
R1149,131,3,0.2291,13.911,36.77,0.3367058861401278,99.8,0.58,0.0678,-0.358,0.006189494,0.30361311,0.232434485,0.221774194,0.24628821
R1149,131,4,0.2281,13.105,34.36,0.3701693251138759,120.46,0.66,0.1206,-0.407,0.003379723,0.179725755,0.193695404,0.1875,0.201746725
R1149,131,5,0.2357,9.677,34.11,0.3155861192035925,132.68,0.55,0.1072,-0.3883,0.005710673,0.31949748,0.206988226,0.225134409,0.183406114
R1149,147,1,0.3471,26.21,16.91,0.6970569299361007,0.25,0.88,0.1289,-0.2342,0.009790813,0.463293709,0.322066084,0.304435484,0.344978166
R1149,147,2,0.3675,28.831,17.25,0.6818755782856128,0.25,0.88,0.1335,-0.2564,0.009264744,0.412373757,0.327003418,0.319892473,0.336244541
R1149,147,3,0.353,27.823,17.54,0.6971366028746641,0.5,0.9,0.1359,-0.2655,0.008683397,0.397296655,0.310672237,0.294354839,0.331877729
R1149,147,4,0.3497,27.419,20.1,0.6708614334690725,0.76,0.88,0.1297,-0.2743,0.008950699,0.407438755,0.311811622,0.297043011,0.331004367
R1149,147,5,0.373,30.847,18.15,0.7002615525760917,0.25,0.9,0.1301,-0.1804,0.009883517,0.413980285,0.333459932,0.318548387,0.352838428
R1149,177,1,0.1734,10.484,28.44,0.3567931239839688,370.82,0.43,0.0569,-0.2827,0.009043985,0.444522491,0.260539309,0.247983871,0.276855895
R1149,185,1,0.3509,31.048,20.95,0.703965941830707,0.5,0.87,0.1188,-0.2999,0.009050432,0.429319145,0.301557159,0.284274194,0.324017467
R1149,185,2,0.3514,29.435,20.44,0.6857216436768658,0.25,0.84,0.0862,-0.3124,0.010034115,0.424611393,0.293581466,0.272177419,0.32139738
R1149,185,3,0.3523,30.645,21.04,0.7054781181090956,0.76,0.89,0.1197,-0.3049,0.008884625,0.40908527,0.295860235,0.272177419,0.326637555
R1149,185,4,0.3238,27.823,21.41,0.6714843309887493,0.25,0.85,0.0995,-0.3256,0.0088255,0.413636716,0.276490695,0.243951613,0.318777293
R1149,185,5,0.3085,27.218,19.63,0.6856550312432665,0.25,0.85,0.0928,-0.266,0.010686651,0.457146052,0.298898595,0.255376344,0.355458515
R1149,227,1,0.3714,30.04,18.45,0.6878655700236604,0.25,0.87,0.1518,-0.2359,0.009364484,0.426453551,0.339156855,0.325268817,0.35720524
R1149,227,2,0.3365,28.024,18.91,0.6802801437317009,0.0,0.87,0.1237,-0.2777,0.009005728,0.405683685,0.294720851,0.275537634,0.319650655
R1149,227,3,0.3773,31.653,18.87,0.6798990809444865,0.25,0.88,0.1325,-0.2296,0.010898583,0.519934351,0.347132548,0.346774194,0.347598253
R1149,227,4,0.3519,28.024,16.08,0.6901062461183568,0.0,0.88,0.1344,-0.2656,0.008851916,0.398518499,0.324724649,0.329973118,0.31790393
R1149,227,5,0.3542,28.831,18.98,0.6866270179787217,0.0,0.91,0.1356,-0.2564,0.008885881,0.411420981,0.322066084,0.313172043,0.333624454
R1149,229,1,0.342,27.823,14.62,0.6731006882390965,12.61,0.83,0.0909,-0.3281,0.008322338,0.40915075,0.277250285,0.234543011,0.332751092
R1149,229,2,0.395,26.815,13.93,0.6353917132463845,7.06,0.82,0.1091,-0.214,0.009943223,0.437043017,0.344853779,0.323924731,0.372052402
R1149,229,3,0.3621,28.226,16.15,0.6718348002708192,6.05,0.85,0.1057,-0.3058,0.00848763,0.402702044,0.297379415,0.244623656,0.365938865
R1149,229,4,0.2951,26.613,15.61,0.6488816114681166,6.81,0.81,0.0413,-0.3109,0.010871982,0.465329452,0.275731105,0.223790323,0.343231441
R1149,229,5,0.3023,26.613,14.36,0.6568009556763882,4.04,0.84,0.1116,-0.3095,0.007955412,0.381849896,0.284846183,0.245967742,0.335371179
R1149,232,1,0.2966,25.403,18.61,0.6676729063722255,19.17,0.85,0.1014,-0.2966,0.009038403,0.451795834,0.304215724,0.266801075,0.352838428
R1149,232,2,0.2934,25.0,17.88,0.6648151426869899,17.4,0.85,0.112,-0.3484,0.008468809,0.441419995,0.2761109,0.247983871,0.312663755
R1149,232,3,0.295,25.0,17.84,0.6645157655845096,17.91,0.85,0.1007,-0.3307,0.009415731,0.420835237,0.269274592,0.253360215,0.289956332
R1149,232,4,0.3813,31.653,24.15,0.708445331487711,20.18,0.88,0.1625,-0.1585,0.010165693,0.45082335,0.348271933,0.346774194,0.350218341
R1149,232,5,0.4276,31.855,10.46,0.7074820132305365,20.93,0.88,0.1432,-0.1289,0.012061877,0.529842768,0.386631219,0.357526882,0.424454148
R1149,235,1,0.3521,27.218,21.03,0.6515419530332051,129.98,0.81,0.0937,-0.2404,0.009860502,0.478252124,0.306874288,0.280241935,0.341484716
R1149,235,2,0.3619,28.226,18.5,0.6651676350818458,149.91,0.82,0.1108,-0.2457,0.008744354,0.403488593,0.328522598,0.3125,0.349344978
R1149,235,3,0.3336,24.194,18.4,0.6436929614189831,138.67,0.84,0.0621,-0.25,0.010800913,0.503162542,0.325104444,0.282258065,0.380786026
R1149,235,4,0.3312,26.411,19.92,0.6395378969563328,146.14,0.85,0.065,-0.2929,0.011147055,0.525310677,0.306114698,0.26344086,0.361572052
R1149,235,5,0.3214,26.411,20.52,0.6617795232500121,138.42,0.82,0.0532,-0.2802,0.009493508,0.420062321,0.285605773,0.262768817,0.315283843
R1149,238,1,0.3373,27.823,17.44,0.6477630645018189,140.69,0.77,0.0838,-0.2325,0.009348732,0.446867796,0.324724649,0.281586022,0.380786026
R1149,238,2,0.2964,22.782,16.75,0.546970258691712,275.03,0.7,0.1136,-0.3147,0.006376466,0.388943208,0.291302697,0.250672043,0.344104803
R1149,239,1,0.3487,27.621,14.97,0.668809492122641,7.57,0.83,0.1026,-0.3223,0.008407613,0.39755827,0.278009875,0.227822581,0.343231441
R1149,239,2,0.2859,26.008,16.82,0.6501324511705134,6.56,0.84,0.096,-0.3756,0.008182773,0.375747292,0.228256741,0.211021505,0.250655022
R1149,239,3,0.277,24.597,15.74,0.6435963881601184,7.82,0.83,0.078,-0.2962,0.009138959,0.385035921,0.267375617,0.230510753,0.315283843
R1149,239,4,0.3222,25.403,15.63,0.604223703055883,8.07,0.76,0.1329,-0.2406,0.009847009,0.47066338,0.341435625,0.310483871,0.381659389
R1149,239,5,0.3064,25.0,18.11,0.6587817283394228,1.77,0.85,0.0404,-0.3116,0.011925612,0.463017065,0.27459172,0.239247312,0.320524017
R1149,245,1,0.2467,12.702,22.12,0.38898581982649,8.07,0.56,0.0298,-0.3913,0.00796786,0.401383952,0.193695404,0.170698925,0.223580786
R1149,245,2,0.2092,13.71,23.15,0.4476283217177164,14.37,0.68,0.0704,-0.3128,0.008420003,0.332379128,0.231295101,0.222446237,0.24279476
R1149,245,3,0.2448,14.516,17.02,0.451243380707882,14.62,0.68,0.0662,-0.2993,0.009915989,0.394870157,0.257880744,0.250672043,0.267248908
R1149,245,4,0.2324,17.944,18.79,0.4709508039840336,13.86,0.64,0.0838,-0.2541,0.010089022,0.470017244,0.290922902,0.270833333,0.317030568
R1149,245,5,0.2066,11.29,25.68,0.3686820969273608,13.11,0.57,0.0481,-0.3479,0.009673738,0.39020148,0.208887201,0.204973118,0.213973799
R1149,248,1,0.3375,31.452,14.48,0.7067593233433662,16.65,0.84,0.1312,-0.2663,0.0076448,0.315764835,0.266616027,0.270833333,0.261135371
R1149,248,2,0.3711,29.839,25.29,0.7127170886381561,14.88,0.86,0.1399,-0.2392,0.009293813,0.420644952,0.344853779,0.298387097,0.405240175
R1149,248,3,0.4571,33.669,15.58,0.7300407217241546,15.89,0.88,0.206,-0.0854,0.010985534,0.480884864,0.40220281,0.396505376,0.409606987
R1149,248,4,0.3874,28.831,18.39,0.6993199633021616,17.4,0.87,0.1099,-0.2389,0.011201808,0.512175797,0.344473984,0.296370968,0.4069869
R1149,248,5,0.3164,26.008,20.65,0.6480854351430089,16.14,0.82,0.1356,-0.2185,0.008636057,0.419442577,0.306114698,0.304435484,0.308296943
R1149,287,1,0.3653,29.435,14.23,0.674511501944545,2.52,0.79,0.1255,-0.1872,0.009976069,0.44651566,0.325484239,0.305107527,0.351965066
R1149,287,2,0.3787,29.637,18.95,0.6894828066973395,1.77,0.86,0.1552,-0.2496,0.009635392,0.43307302,0.328142803,0.301747312,0.362445415
R1149,287,3,0.3971,31.25,16.09,0.7006124923241643,2.27,0.86,0.1802,-0.26,0.008841032,0.430104665,0.327003418,0.304435484,0.356331878
R1149,287,4,0.3666,30.242,14.01,0.6965193387950877,0.5,0.85,0.1625,-0.2268,0.010036557,0.476128683,0.349031523,0.318548387,0.388646288
R1149,287,5,0.3272,23.992,22.02,0.6470879060320259,0.76,0.8,0.1718,-0.1591,0.009387941,0.472723212,0.34181542,0.308467742,0.385152838
R1149,385,1,0.2439,13.105,22.23,0.4102834425147676,5.81,0.62,0.0313,-0.3893,0.008120715,0.398508197,0.198632738,0.16061828,0.248034934
R1149,385,2,0.209,13.71,23.15,0.4489272320494455,10.59,0.67,0.0722,-0.3119,0.008271962,0.33440745,0.23205469,0.219086022,0.248908297
R1149,385,3,0.2509,14.919,16.95,0.4608532247420689,44.92,0.64,0.0724,-0.2861,0.011380845,0.449736253,0.264717053,0.262768817,0.267248908
R1149,385,4,0.2316,17.54,18.93,0.486984052532833,5.3,0.67,0.0875,-0.2513,0.010405515,0.472442781,0.284846183,0.264784946,0.310917031
R1149,385,5,0.2053,11.089,25.67,0.3764659015918492,29.55,0.53,0.0492,-0.3512,0.010046429,0.407589377,0.207747816,0.219086022,0.1930131
R1149,392,1,0.334,28.427,14.7,0.6308342320011588,0.76,0.81,0.0879,-0.2859,0.008857901,0.34659897,0.237751614,0.197580645,0.289956332
R1149,392,2,0.2647,20.565,21.42,0.5458441307601924,0.76,0.73,0.043,-0.3041,0.008359615,0.36416436,0.240410179,0.176747312,0.323144105
R1149,392,3,0.2672,11.492,32.22,0.3331093370245779,3.78,0.51,0.1069,-0.3094,0.008509038,0.382257217,0.25598177,0.221774194,0.300436681
R1149,392,4,0.3232,25.605,12.7,0.6484097603373626,17.15,0.86,0.078,-0.3556,0.00865334,0.440997796,0.243068743,0.213709677,0.281222707
R1149,392,5,0.3654,27.016,24.22,0.6609578457725056,69.36,0.86,0.1519,-0.1812,0.009183746,0.448957019,0.335738701,0.313844086,0.36419214
R1149,416,1,0.3273,27.016,17.21,0.6626961644320688,81.97,0.88,0.0757,-0.3427,0.00793599,0.345351851,0.255601975,0.227822581,0.291703057
R1149,416,2,0.3128,24.798,14.75,0.6557517423425453,19.92,0.88,0.0509,-0.3632,0.008309593,0.357888959,0.246486897,0.212365591,0.290829694
R1149,416,3,0.475,34.476,7.66,0.7202705742930656,5.55,0.86,0.0414,-0.2091,0.014620877,0.550568807,0.366881884,0.295698925,0.459388646
R1149,416,4,0.2897,27.419,14.68,0.652522171610681,6.3,0.82,0.0323,-0.3367,0.009872774,0.360126614,0.259020129,0.209005376,0.324017467
R1149,416,5,0.324,25.0,18.73,0.6376354037566998,136.95,0.85,0.1138,-0.2791,0.007791595,0.380499407,0.297379415,0.277553763,0.323144105
R1149,434,1,0.3594,26.815,16.44,0.6627162838609989,0.0,0.86,0.131,-0.2641,0.008932807,0.403292678,0.32016711,0.318548387,0.322270742
R1149,434,2,0.3616,30.242,17.29,0.6948252828791708,0.5,0.86,0.1303,-0.2484,0.009852733,0.460717013,0.332700342,0.301747312,0.372925764
R1149,434,3,0.3273,26.008,16.58,0.6809420721402244,0.76,0.88,0.1108,-0.2476,0.010115778,0.446503954,0.322445879,0.306451613,0.343231441
R1149,434,4,0.3716,28.226,18.41,0.6798934475043861,0.25,0.88,0.157,-0.2355,0.010006423,0.474063832,0.341435625,0.334677419,0.350218341
R1149,434,5,0.3209,26.411,18.22,0.6806636192438313,0.0,0.89,0.1233,-0.3072,0.008603876,0.395626349,0.2761109,0.254704301,0.303930131
R1149,470,1,0.2802,25.202,17.66,0.6428487501810749,100.3,0.8,0.1169,-0.3581,0.007136171,0.350455333,0.246486897,0.217069892,0.284716157
R1149,470,2,0.2937,25.806,16.57,0.6488242205733232,82.43,0.81,0.0967,-0.3558,0.007378683,0.360044898,0.245727307,0.213037634,0.288209607
R1149,470,3,0.28,25.605,17.9,0.6433871059736112,95.03,0.84,0.1107,-0.3564,0.007266892,0.353327604,0.249525256,0.228494624,0.276855895
R1149,470,4,0.2851,25.202,17.36,0.6471213121086771,98.49,0.82,0.0943,-0.3515,0.007382119,0.34411658,0.250664641,0.21438172,0.297816594
R1149,470,5,0.3061,25.605,15.33,0.6398879750197171,105.91,0.85,0.1196,-0.3464,0.007242096,0.357585708,0.251044436,0.221774194,0.289082969
R1149,489,1,0.2802,25.202,17.66,0.6428487501810749,100.3,0.8,0.1169,-0.3581,0.007136171,0.350455333,0.246486897,0.217069892,0.284716157
R1149,489,2,0.2937,25.806,16.57,0.6488242205733232,82.43,0.81,0.0967,-0.3558,0.007378683,0.360044898,0.245727307,0.213037634,0.288209607
R1149,489,3,0.28,25.605,17.9,0.6433871059736112,95.03,0.84,0.1107,-0.3564,0.007266892,0.353327604,0.249525256,0.228494624,0.276855895
R1149,489,4,0.2851,25.202,17.36,0.6471213121086771,98.49,0.82,0.0943,-0.3515,0.007382119,0.34411658,0.250664641,0.21438172,0.297816594
R1149,489,5,0.3061,25.605,15.33,0.6398879750197171,105.91,0.85,0.1196,-0.3464,0.007242096,0.357585708,0.251044436,0.221774194,0.289082969
R1156,029,1,0.3325,12.963,25.0,0.324393766759889,26.1,0.45,0.1079,-0.1702,0.073332342,0.658043578,0.375477596,0.338271605,0.459094519
R1156,029,2,0.2302,10.185,27.42,0.2905571113253067,26.56,0.33,0.0803,-0.1755,0.07039288,0.586184453,0.423410907,0.37962963,0.47974583
R1156,029,3,0.2631,14.63,26.95,0.3886748490228864,23.09,0.55,0.1226,-0.3622,0.03492766,0.536927557,0.260507121,0.22654321,0.305003971
R1156,029,4,0.2837,11.667,25.08,0.3056874287884542,23.78,0.4,0.1247,-0.2859,0.068698534,0.66828591,0.333101771,0.287654321,0.397140588
R1156,029,5,0.2799,12.222,35.75,0.347368746157338,7.39,0.51,0.0894,-0.3211,0.066346423,0.542584195,0.374782911,0.350617284,0.405877681
R1156,035,1,0.365,28.333,19.18,0.6942425270770477,15.94,0.89,0.1935,-0.1226,0.059103972,0.567018448,0.390413338,0.37962963,0.455123114
R1156,035,2,0.4017,33.148,16.15,0.722255650676142,17.55,0.87,0.1757,-0.2194,0.055713924,0.487734507,0.386592567,0.322222222,0.469420175
R1156,035,3,0.3917,31.481,14.99,0.7180778932731149,14.78,0.87,0.1646,-0.0978,0.075099243,0.680796798,0.451545676,0.392592593,0.527402701
R1156,035,4,0.3715,27.407,20.48,0.6796519912890084,13.86,0.89,0.1403,-0.2573,0.058641667,0.545097793,0.380340396,0.324691358,0.451945989
R1156,035,5,0.322,27.222,15.45,0.6940122509738612,18.71,0.87,0.16,-0.3467,0.046258705,0.404724987,0.301493574,0.27962963,0.373312153
R1156,054,1,0.2974,25.37,25.29,0.6777199113419725,5.77,0.89,0.1149,-0.331,0.046703728,0.345934121,0.326849601,0.274074074,0.394757744
R1156,054,2,0.4177,27.037,16.23,0.7289903412533753,8.08,0.9,0.1271,-0.2789,0.065732709,0.567758363,0.363320597,0.324691358,0.413820492
R1156,054,3,0.3558,29.63,15.7,0.6906873194401593,5.77,0.9,0.1185,-0.3174,0.05901016,0.516030864,0.325460229,0.315432099,0.361397935
R1156,054,4,0.3458,25.185,20.23,0.5578510972057024,156.85,0.73,0.133,-0.1588,0.058453891,0.601219791,0.38207711,0.328395062,0.478951549
R1156,054,5,0.3498,28.704,20.87,0.6811598344726674,7.39,0.86,0.1801,-0.1528,0.072039124,0.603458939,0.428273706,0.366666667,0.532168388
R1156,076,1,0.3206,22.037,19.72,0.6712400303835928,8.31,0.87,0.1684,-0.2124,0.053742569,0.530194443,0.328586315,0.263580247,0.41223193
R1156,076,2,0.3284,24.074,21.03,0.6667213245652558,6.7,0.86,0.1288,-0.2139,0.037536316,0.511988774,0.314345259,0.267283951,0.396346307
R1156,076,3,0.33,23.148,25.85,0.5760406024035177,4.62,0.76,0.0966,-0.2713,0.062878395,0.47073704,0.343522056,0.311111111,0.38522637
R1156,076,4,0.3883,25.741,12.22,0.6879519255041652,5.54,0.86,0.1588,-0.1364,0.075593466,0.656153607,0.409169851,0.374691358,0.477362986
R1156,076,5,0.3134,23.333,26.04,0.6940407853682922,4.85,0.88,0.1136,-0.1989,0.046165489,0.462530781,0.325807572,0.29691358,0.376489277
R1156,081,1,0.3038,22.222,23.72,0.6451677939646202,17.32,0.85,0.1404,-0.2973,0.060781837,0.55447255,0.36123654,0.336419753,0.393169182
R1156,081,2,0.2888,20.185,23.61,0.6308857655639132,19.17,0.84,0.1687,-0.378,0.0446017,0.517417553,0.286557833,0.256790123,0.347100874
R1156,081,3,0.2631,19.815,21.62,0.6153680846215309,16.4,0.83,0.1342,-0.2857,0.069594699,0.59512511,0.344216742,0.281481481,0.424940429
R1156,081,4,0.3529,25.185,17.06,0.6579788446172617,16.17,0.85,0.1402,-0.2881,0.057527988,0.563536968,0.353942341,0.335185185,0.395552025
R1156,081,5,0.2455,19.259,24.51,0.6299798369068257,16.4,0.84,0.1156,-0.2687,0.051198391,0.415430398,0.315387287,0.27345679,0.369340747
R1156,091,1,0.157,10.741,86.93,0.311197445312096,0.46,0.63,0.0867,-0.3578,0.030368831,0.257042801,0.183744356,0.168518519,0.208101668
R1156,091,2,0.1478,11.296,92.69,0.3025605945516694,7.16,0.59,0.0786,-0.4328,0.023957322,0.252356795,0.164293157,0.170987654,0.166799047
R1156,091,3,0.1655,9.815,97.37,0.3027141404216442,7.62,0.6,0.0805,-0.4661,0.027229422,0.237286228,0.160819729,0.158024691,0.172359015
R1156,091,4,0.1389,8.889,99.97,0.3012927146001046,0.46,0.61,0.0724,-0.5046,0.023608455,0.259638804,0.164293157,0.155555556,0.17553614
R1156,091,5,0.1308,8.333,103.25,0.3059247384116805,0.92,0.62,0.0482,-0.4173,0.029349694,0.287037559,0.215699896,0.203703704,0.231135822
R1156,097,1,0.1843,9.444,36.12,0.2291777996127171,0.92,0.4,0.0675,-0.5489,0.022790594,0.345317563,0.161167072,0.120987654,0.212867355
R1156,097,2,0.1785,9.074,35.65,0.2136074767429165,0.0,0.34,0.0325,-0.5477,0.041266514,0.386283914,0.186175755,0.148148148,0.235107228
