target,gr_code,model,global_rmsd,lddt,tm_score,gdt_ts,clashscore,cc_mask,cc_peaks,tempy_mi,tempy_smoc,ai,ai_bb,ai_base,id
R1126,239,4,38.1,0.480952383,0.2507,9.435,32.38,0.0646,-0.2643,0.017386619,0.333704286,0.289167528,0.283976125,0.295857988,629
R1126,239,5,46.36,0.464129262,0.2597,9.78,124.45,0.1113,-0.2678,0.014052023,0.325587646,0.28697001,0.268365473,0.310946746,630
R1126,245,1,40.89,0.31145137,0.1932,5.647,8.42,0.0594,-0.2957,0.015406689,0.313328812,0.25762668,0.251147842,0.265976331,631
R1126,245,2,39.88,0.3228375,0.1993,5.992,8.25,0.0667,-0.3361,0.012184639,0.185493725,0.220398139,0.201790634,0.244378698,632
R1126,245,3,48.47,0.330060493,0.1945,6.474,11.25,0.0584,-0.3744,0.010810212,0.185661076,0.18704757,0.181359045,0.194378698,633
R1126,245,4,27.66,0.326329019,0.2709,5.165,11.51,0.0334,-0.3199,0.016432503,0.336686538,0.259436401,0.264003673,0.253550296,634
R1126,245,5,49.24,0.351081762,0.1637,5.441,10.65,0.0695,-0.3902,0.007386854,0.035468408,0.16106515,0.150367309,0.174852071,635
R1126,248,1,43.54,0.25292344,0.2257,4.89,2.4,0.0672,-0.3306,0.012344543,0.170551083,0.222337125,0.205922865,0.243491124,636
R1126,248,2,44.29,0.257552184,0.1734,4.959,2.32,0.0533,-0.3414,0.011996964,0.192821614,0.222983454,0.223140496,0.222781065,637
R1126,248,3,48.56,0.246489054,0.1632,6.474,2.32,0.0529,-0.3805,0.009799968,0.110402062,0.187564633,0.186179982,0.189349112,638
R1126,248,4,44.51,0.269347134,0.184,5.303,2.49,0.0563,-0.3068,0.015537745,0.331771667,0.257497415,0.224977043,0.299408284,639
R1126,248,5,35.68,0.24604202,0.1491,4.821,2.83,0.0444,-0.3381,0.012776325,0.249190956,0.234875905,0.204545455,0.273964497,640
R1126,287,1,52.77,0.517090616,0.2332,11.226,0.26,0.058,-0.3795,0.007788728,0.113802425,0.183945191,0.156565657,0.219230769,641
R1126,287,2,12.64,0.607906609,0.5148,15.014,0.94,0.0781,-0.1363,0.025035341,0.562871954,0.41197001,0.379017447,0.45443787,642
R1126,287,3,50.6,0.506625453,0.2195,9.504,0.26,0.0515,-0.4136,0.007126735,0.104842649,0.172828335,0.14302112,0.211242604,643
R1126,287,4,46.35,0.511048399,0.1883,10.124,0.34,0.0707,-0.3591,0.007937226,0.111398873,0.195320579,0.162075298,0.23816568,644
R1126,287,5,15.23,0.537442189,0.4078,13.705,0.43,0.0691,-0.2354,0.020003211,0.415998443,0.328335057,0.306014692,0.357100592,645
R1126,385,1,40.89,0.31145137,0.1932,5.647,8.42,0.0594,-0.2957,0.015406689,0.313328812,0.25762668,0.251147842,0.265976331,646
R1126,392,1,41.12,0.498630078,0.2402,10.055,91.13,0.0861,-0.3412,0.008743868,0.162103759,0.233841779,0.215564738,0.25739645,647
R1126,392,2,41.67,0.49240085,0.2266,8.54,108.51,0.0664,-0.3619,0.009151223,0.161565066,0.2114788,0.194903581,0.232840237,648
R1126,392,3,55.27,0.513908434,0.2589,10.813,113.4,0.1244,-0.317,0.008716212,0.173310384,0.23319545,0.213269054,0.25887574,649
R1126,416,1,46.69,0.488704814,0.2323,10.537,9.02,0.108,-0.3445,0.009560817,0.110699019,0.209410548,0.204086318,0.216272189,650
R1126,416,2,41.93,0.466377454,0.2095,9.298,12.11,0.0442,-0.3521,0.014388251,0.287286301,0.219622544,0.195592287,0.250591716,651
R1126,416,3,54.12,0.434812673,0.1675,9.366,7.04,0.1059,-0.3867,0.005701335,0.045538376,0.159513961,0.157024793,0.162721893,652
R1126,416,4,60.79,0.428572343,0.1811,9.16,48.61,0.1178,-0.3671,0.007135174,0.104386892,0.19131334,0.177226814,0.209467456,653
R1126,416,5,51.46,0.496911538,0.203,10.193,41.48,0.1028,-0.3595,0.00818402,0.105524241,0.200232678,0.202938476,0.196745562,654
R1126,434,1,29.74,0.543207518,0.2568,10.882,0.43,0.0974,-0.3555,0.01081247,0.192090002,0.233453981,0.213039486,0.259763314,655
R1126,434,2,45.55,0.538405639,0.2361,10.606,0,0.0766,-0.4153,0.007940847,0.13747253,0.18704757,0.16758494,0.212130178,656
R1126,434,3,43.05,0.542167641,0.2278,10.606,0.34,0.0636,-0.3873,0.008261779,0.135088843,0.187435367,0.168503214,0.21183432,657
R1126,434,4,45.17,0.535909806,0.2314,10.537,0.26,0.0683,-0.3321,0.011994378,0.26611166,0.230093071,0.219926538,0.243195266,658
R1126,434,5,40.67,0.527210363,0.223,9.711,0.09,0.0612,-0.3867,0.010741852,0.196758693,0.213159255,0.204315886,0.224556213,659
R1126,439,1,38.1,0.480952383,0.2507,9.435,32.38,0.0646,-0.2643,0.017386619,0.333704286,0.289167528,0.283976125,0.295857988,660
R1126,439,2,42.85,0.480559787,0.1919,9.366,20.7,0.0852,-0.367,0.009849521,0.197748696,0.194157187,0.191460055,0.197633136,661
R1126,439,3,32.74,0.496033694,0.2526,9.848,21.99,0.0503,-0.3785,0.014376256,0.296767409,0.222078594,0.217630854,0.227810651,662
R1126,439,4,46.37,0.525141924,0.2034,9.642,32.12,0.1042,-0.3661,0.007860146,0.070195042,0.190667011,0.186639118,0.195857988,663
R1126,439,5,46.58,0.450865547,0.2269,10.193,94.72,0.1012,-0.339,0.008506288,0.128829457,0.211608066,0.208907254,0.215088757,664
R1126,444,1,37.3,0.371858167,0.1856,6.405,359.58,0.0787,-0.2906,0.014856099,0.483336554,0.314632885,0.310146924,0.320414201,665
R1126,444,2,42.85,0.480559787,0.1919,9.366,20.7,0.0852,-0.367,0.009849521,0.197748696,0.194157187,0.191460055,0.197633136,666
R1126,444,3,40.89,0.31145137,0.1932,5.647,8.42,0.0594,-0.2957,0.015406689,0.313328812,0.25762668,0.251147842,0.265976331,667
R1126,444,4,49.28,0.530081499,0.2071,10.193,39.59,0.1055,-0.3803,0.008315826,0.144320293,0.215873837,0.197428834,0.23964497,668
R1126,444,5,39.88,0.3228375,0.1993,5.992,8.25,0.0667,-0.3361,0.012184639,0.185493725,0.220398139,0.201790634,0.244378698,669
R1126,470,1,36.34,0.402890734,0.205,6.887,355.87,0.0828,-0.2972,0.012700489,0.432690261,0.295501551,0.30348944,0.285207101,670
R1126,470,2,36.31,0.368965042,0.1875,6.818,358.06,0.0856,-0.3289,0.012934532,0.423651378,0.278955533,0.304407713,0.246153846,671
R1126,470,3,34.37,0.378118563,0.1952,7.163,322.59,0.0855,-0.293,0.01484879,0.47936706,0.306876939,0.278466483,0.343491124,672
R1126,470,4,36.63,0.396084034,0.2036,7.094,399.36,0.1253,-0.311,0.011572176,0.450383845,0.29188211,0.284205693,0.301775148,673
R1126,470,5,36.1,0.343130792,0.1656,7.3,424.43,0.1051,-0.2684,0.013495288,0.522640992,0.341778697,0.343204775,0.339940828,674
R1126,489,1,37.3,0.371858167,0.1856,6.405,359.58,0.0787,-0.2906,0.014856099,0.483336554,0.314632885,0.310146924,0.320414201,675
R1126,489,2,36.31,0.368965042,0.1875,6.818,358.06,0.0856,-0.3289,0.012934532,0.423651378,0.278955533,0.304407713,0.246153846,676
R1126,489,3,34.37,0.378118563,0.1952,7.163,322.59,0.0855,-0.293,0.01484879,0.47936706,0.306876939,0.278466483,0.343491124,677
R1126,489,4,36.63,0.396084034,0.2036,7.094,399.36,0.1253,-0.311,0.011572176,0.450383845,0.29188211,0.284205693,0.301775148,678
R1126,489,5,36.1,0.343130792,0.1656,7.3,424.43,0.1051,-0.2684,0.013495288,0.522640992,0.341778697,0.343204775,0.339940828,679
R1126,490,1,43.54,0.25292344,0.2257,4.89,2.4,0.0672,-0.3306,0.012344543,0.170551083,0.222337125,0.205922865,0.243491124,680
R1126,490,2,44.29,0.257552184,0.1734,4.959,2.32,0.0533,-0.3414,0.011996964,0.192821614,0.222983454,0.223140496,0.222781065,681
R1126,490,3,48.56,0.246489054,0.1632,6.474,2.32,0.0529,-0.3805,0.009799968,0.110402062,0.187564633,0.186179982,0.189349112,682
R1126,490,4,44.51,0.269347134,0.184,5.303,2.49,0.0563,-0.3068,0.015537745,0.331771667,0.257497415,0.224977043,0.299408284,683
R1126,490,5,35.68,0.24604202,0.1491,4.821,2.83,0.0444,-0.3381,0.012776325,0.249190956,0.234875905,0.204545455,0.273964497,684
R1128,29,1,45.11,0.294871996,0.1891,9.139,0.26,0.0979,-0.2443,0.009891349,0.251198217,0.278613861,0.272759104,0.286235187,685
R1128,29,2,42.62,0.293615878,0.1516,6.092,0.13,0.0486,-0.4001,0.006255899,0.116006798,0.161782178,0.158963585,0.165451231,686
R1128,29,3,37.1,0.315905597,0.2306,6.723,3.81,0.0504,-0.2243,0.013315338,0.416551882,0.306930693,0.287114846,0.332725615,687
R1128,29,4,46.12,0.334167346,0.2166,12.71,0,0.0982,-0.2816,0.009042277,0.205391847,0.263168317,0.245098039,0.286690975,688
R1128,35,1,41.88,0.475946304,0.2337,12.395,3.29,0.0607,-0.3366,0.008285954,0.271403361,0.22039604,0.194327731,0.254329991,689
R1128,35,2,38.8,0.482570434,0.2609,11.239,1.58,0.0983,-0.2192,0.011227169,0.326230761,0.332475248,0.296568627,0.379216044,690
R1128,35,3,45.02,0.46502753,0.2282,11.66,3.16,0.0978,-0.2931,0.009330741,0.223886837,0.285742574,0.259453782,0.319963537,691
R1128,35,4,38.78,0.471669307,0.2221,11.345,2.63,0.0378,-0.3391,0.009579277,0.226458385,0.248316832,0.214635854,0.292160438,692
R1128,35,5,44.29,0.404559359,0.2102,9.769,3.16,0.0612,-0.3545,0.008570493,0.269800142,0.225742574,0.182422969,0.28213309,693
R1128,54,1,25.95,0.756770408,0.2879,16.597,4.74,0.0993,-0.2418,0.0113213,0.377825525,0.313465347,0.288865546,0.345487694,694
R1128,54,2,31.94,0.711524283,0.2649,16.387,2.5,0.1488,-0.2464,0.009714568,0.314860182,0.30970297,0.267156863,0.3650866,695
R1128,54,3,38.93,0.674771365,0.312,16.176,127.4,0.1385,-0.2481,0.010572824,0.416536306,0.334257426,0.31162465,0.363719234,696
R1128,54,4,30.34,0.728273044,0.2195,13.971,6.18,0.1109,-0.2546,0.010621451,0.330429485,0.294257426,0.279761905,0.313126709,697
R1128,54,5,32.14,0.697666593,0.2645,15.021,3.95,0.0811,-0.3017,0.010578684,0.327875031,0.287524752,0.24894958,0.337739289,698
R1128,76,1,39.64,0.713913378,0.2767,18.172,2.89,0.091,-0.2102,0.013975092,0.446932945,0.367524752,0.358543417,0.379216044,699
R1128,76,2,40.22,0.714819288,0.2695,16.912,4.47,0.1828,-0.2196,0.009384256,0.21327188,0.338811881,0.317577031,0.366453965,700
R1128,76,3,32.85,0.717719379,0.2656,15.966,4.08,0.0857,-0.2318,0.012498409,0.39078655,0.338217822,0.283613445,0.409298086,701
R1128,76,4,40.4,0.719412374,0.2563,15.546,2.37,0.0739,-0.263,0.012073463,0.431978991,0.308712871,0.300070028,0.319963537,702
R1128,76,5,46.22,0.731862176,0.3103,19.433,3.42,0.1256,-0.2453,0.010961195,0.314027669,0.331683168,0.292366947,0.382862352,703
R1128,81,1,15.83,0.794946116,0.4039,21.113,9.21,0.1002,-0.1714,0.0129413,0.46118638,0.36950495,0.306022409,0.452142206,704
R1128,81,2,16.92,0.78697567,0.3779,20.273,11.18,0.0835,-0.2159,0.012357021,0.456353679,0.338415842,0.300770308,0.387420237,705
R1128,81,3,16.5,0.780877439,0.3893,20.903,10.39,0.0854,-0.2036,0.01320264,0.498040667,0.352871287,0.325980392,0.387876026,706
R1128,81,4,18.1,0.777015357,0.3882,20.063,10.52,0.0974,-0.1917,0.01300391,0.490039841,0.351881188,0.321078431,0.391978122,707
R1128,81,5,14.61,0.762632161,0.393,20.693,11.84,0.078,-0.2151,0.013413144,0.49038158,0.333069307,0.326680672,0.341385597,708
R1128,97,1,63.92,0.352391448,0.1654,9.349,0.92,0.0249,-0.3881,0.00784495,0.190267952,0.178415842,0.154761905,0.209206928,709
R1128,110,1,48.34,0.743571171,0.3232,20.798,57.13,0.1214,-0.1875,0.012065557,0.393689662,0.376831683,0.362394958,0.39562443,710
R1128,110,2,48.1,0.737299602,0.3259,20.378,69.71,0.1256,-0.1814,0.01209739,0.388333524,0.381980198,0.365546218,0.403372835,711
R1128,119,1,37.17,0.694337469,0.2881,15.231,3.42,0.1044,-0.2421,0.012004261,0.388481163,0.335445545,0.287114846,0.398359161,712
R1128,119,2,43.59,0.704724854,0.3097,17.227,6.71,0.1046,-0.2618,0.010142325,0.283089736,0.30950495,0.267857143,0.363719234,713
R1128,119,3,35.51,0.705775867,0.2573,16.071,3.03,0.1062,-0.2461,0.011028909,0.363295923,0.322970297,0.292717087,0.362351869,714
R1128,119,4,46.07,0.631942179,0.3354,12.08,4.6,0.1175,-0.1871,0.011390207,0.2964159,0.345346535,0.31442577,0.385597083,715
R1128,119,5,36.05,0.611700759,0.2544,15.336,2.76,0.0913,-0.3191,0.008574894,0.176427039,0.251683168,0.237044818,0.270738377,716
R1128,125,1,27.36,0.720032001,0.2691,15.756,6.05,0.0832,-0.1354,0.016272791,0.564898868,0.395721925,0.33380035,0.476298997,717
R1128,125,2,14.27,0.759532848,0.4301,24.055,4.47,0.1798,-0.0603,0.015498678,0.561772532,0.45751634,0.39089317,0.544211486,718
R1128,125,3,17.92,0.724133698,0.4062,27.941,113.14,0.1351,-0.1383,0.01217557,0.433038518,0.40019802,0.354691877,0.459434822,719
R1128,125,4,36.19,0.665242439,0.2619,16.807,110.4,0.1073,-0.2745,0.009941406,0.341177028,0.305742574,0.257703081,0.368277119,720
R1128,125,5,31.52,0.682525334,0.2521,12.5,8.42,0.0873,-0.3367,0.008901024,0.228086657,0.248366013,0.215061296,0.291704649,721
R1128,128,1,48.18,0.668275083,0.2835,15.546,113.38,0.0798,-0.3522,0.00814471,0.309016852,0.249108911,0.210084034,0.299908842,722
R1128,128,2,40.06,0.677336544,0.2756,17.227,119.48,0.0751,-0.3199,0.009159737,0.256712793,0.269306931,0.235294118,0.313582498,723
R1128,128,3,33.02,0.666774252,0.2289,13.761,114.38,0.0737,-0.2977,0.009918468,0.330147223,0.292079208,0.275560224,0.313582498,724
R1128,128,4,38.51,0.660869753,0.2749,14.286,115.78,0.1024,-0.3223,0.00866509,0.285905859,0.268910891,0.234243697,0.314038286,725
R1128,128,5,36.44,0.662012142,0.3079,16.387,118.04,0.1606,-0.2758,0.008969132,0.239840391,0.315841584,0.295168067,0.342752963,726
R1128,131,1,75.21,0.334986196,0.1266,7.353,93.61,0.0787,-0.4143,0.003782022,-0.017602809,0.144158416,0.138305322,0.151777575,727
R1128,131,2,102.97,0.337469411,0.1211,6.933,98,0.0437,-0.4469,0.003083264,0.030306782,0.112673267,0.107142857,0.119872379,728
R1128,131,3,105.01,0.342988015,0.1502,7.458,77.11,0.0711,-0.4012,0.004992315,0.186116178,0.167326733,0.171218487,0.162260711,729
R1128,131,4,94.04,0.33644781,0.0953,6.933,98.49,0.0639,-0.4484,0.002424807,0.068050077,0.115049505,0.105742297,0.127164995,730
R1128,131,5,85.84,0.341049131,0.161,6.513,110.23,0.0678,-0.394,0.004270637,0.21026886,0.168514851,0.159663866,0.180036463,731
R1128,147,1,31.07,0.714064755,0.363,20.693,0.13,0.12,-0.1479,0.013239758,0.419022863,0.38,0.359943978,0.406107566,732
R1128,147,2,38.43,0.708139471,0.3594,18.487,0.53,0.0975,-0.2304,0.011655433,0.423894744,0.341188119,0.299719888,0.395168642,733
R1128,147,3,28.42,0.701238078,0.4279,23.109,0.53,0.1336,-0.1655,0.013272413,0.460002872,0.396633663,0.351540616,0.455332726,734
R1128,147,4,29.04,0.720633981,0.419,25.315,0.39,0.1268,-0.1634,0.012483403,0.42824825,0.371881188,0.343487395,0.408842297,735
R1128,147,5,35.76,0.704495827,0.3551,21.954,0.79,0.1375,-0.1548,0.01250763,0.436051356,0.375247525,0.328081232,0.436645397,736
R1128,163,1,22.83,0.412294896,0.2325,10.504,323.38,0.1095,-0.2298,0.010203016,0.454406142,0.35049505,0.347689076,0.354147675,737
R1128,177,1,39.02,0.32415213,0.1716,7.248,235.52,0.0804,-0.2353,0.011676107,0.54785074,0.345148515,0.320028011,0.377848678,738
R1128,185,1,22.11,0.688340419,0.3318,20.273,0.39,0.1155,-0.1473,0.014640466,0.495415796,0.39980198,0.37429972,0.432999088,739
R1128,185,2,22.5,0.690518918,0.2706,16.597,0.13,0.0718,-0.1884,0.01487581,0.498337635,0.351485149,0.300770308,0.417502279,740
R1128,185,3,23.97,0.685937206,0.3045,19.538,0,0.1143,-0.1637,0.014065156,0.50801882,0.382178218,0.344187675,0.431631723,741
R1128,185,4,22.6,0.690005961,0.2638,16.282,0.26,0.0727,-0.1991,0.013561023,0.460664562,0.329108911,0.295168067,0.373290793,742
R1128,185,5,22.54,0.673310535,0.2689,15.966,0.53,0.0635,-0.2035,0.014352912,0.473287867,0.332871287,0.301470588,0.373746582,743
R1128,227,1,42.21,0.698599564,0.2927,17.017,0.66,0.0855,-0.3327,0.008467201,0.246405123,0.241584158,0.211484594,0.280765725,744
R1128,227,2,37.03,0.711341532,0.3424,18.908,0.53,0.0759,-0.2901,0.010050297,0.294483658,0.288514851,0.245098039,0.345031905,745
R1128,227,3,35.6,0.703564426,0.3553,19.433,0.79,0.1094,-0.2451,0.010731828,0.318038285,0.317029703,0.290616246,0.351412944,746
R1128,227,4,33.11,0.736944688,0.3619,21.849,0.66,0.1142,-0.2437,0.011143963,0.343697395,0.327524752,0.289565826,0.376937101,747
R1128,227,5,29.55,0.722919935,0.4349,25,0.53,0.1339,-0.1551,0.013116622,0.426154445,0.385544554,0.348039216,0.434366454,748
R1128,229,1,22.31,0.7191206,0.3356,19.223,61.11,0.0913,-0.2553,0.011068658,0.356995506,0.320792079,0.293417367,0.356426618,749
R1128,229,2,27.37,0.673329752,0.348,21.113,42.76,0.1718,-0.1243,0.012799669,0.392702467,0.42,0.403361345,0.44165907,750
R1128,229,3,42.61,0.705117415,0.2382,15.231,30.39,0.0911,-0.2576,0.01117161,0.394445026,0.31960396,0.304971989,0.338650866,751
R1128,229,4,27.76,0.679001302,0.2928,17.857,36.05,0.0908,-0.1986,0.012925173,0.437848651,0.365742574,0.340686275,0.398359161,752
R1128,229,5,47.08,0.723745059,0.3404,19.958,23.81,0.1188,-0.2526,0.010258838,0.330088542,0.311485149,0.272759104,0.36189608,753
R1128,232,1,4.33,0.867474666,0.7869,53.046,13.29,0.4048,0.3511,0.024065545,0.80278033,0.751881188,0.692226891,0.829535096,754
R1128,232,2,5.66,0.86250353,0.703,43.803,11.97,0.2399,0.1404,0.021049569,0.710956501,0.620792079,0.551470588,0.711030082,755
R1128,232,3,6.11,0.867445253,0.6983,43.172,11.58,0.2633,0.1674,0.020607105,0.722323839,0.64019802,0.577030812,0.722424795,756
R1128,232,4,5.45,0.862975309,0.7244,44.748,9.87,0.3165,0.2421,0.022059584,0.746710142,0.683168317,0.629901961,0.752506837,757
R1128,232,5,5.23,0.862757655,0.7126,45.273,11.45,0.2734,0.1877,0.021441736,0.739148705,0.654257426,0.582983193,0.747037375,758
R1128,235,1,23.21,0.730293107,0.4144,23.95,106.25,0.1857,-0.0684,0.01375311,0.523491018,0.45009901,0.386904762,0.532360985,759
R1128,235,2,22.27,0.735984658,0.3689,18.592,121.42,0.1499,-0.145,0.012637037,0.498016309,0.397425743,0.355042017,0.452597995,760
R1128,235,3,19.68,0.743532738,0.3594,20.483,122.12,0.124,-0.1462,0.01258597,0.499008955,0.388118812,0.336134454,0.455788514,761
R1128,235,4,30.06,0.694535515,0.2378,14.181,104.89,0.0838,-0.3256,0.008549142,0.267895283,0.248514851,0.211484594,0.296718323,762
R1128,235,5,25.75,0.705908813,0.3058,13.235,96.33,0.0889,-0.247,0.010799545,0.414345131,0.318811881,0.274859944,0.376025524,763
R1128,238,1,26.76,0.558720274,0.292,14.601,405.24,0.1051,-0.2591,0.0086809,0.39164374,0.351683168,0.31337535,0.401549681,764
R1128,238,2,26.53,0.676236509,0.2684,18.487,317.63,0.1338,-0.2148,0.009900586,0.581850209,0.406732673,0.367997199,0.45715588,765
R1128,238,3,29.71,0.546937159,0.2811,16.071,342.57,0.1086,-0.2407,0.008772394,0.433683923,0.352871287,0.318277311,0.397903373,766
R1128,239,1,27.76,0.679001302,0.2928,17.857,36.05,0.0908,-0.1986,0.012925173,0.437848651,0.365742574,0.340686275,0.398359161,767
R1128,239,2,28.24,0.67273287,0.2547,15.546,40.52,0.0867,-0.2699,0.010560141,0.357243059,0.299207921,0.274159664,0.331814038,768
R1128,239,3,24,0.627222815,0.244,13.655,61.04,0.0848,-0.2255,0.010707432,0.331577084,0.326138614,0.303221289,0.35597083,769
R1128,239,4,47.08,0.723745059,0.3404,19.958,23.81,0.1188,-0.2526,0.010258838,0.330088542,0.311485149,0.272759104,0.36189608,770
R1128,239,5,46.21,0.678255396,0.2393,16.176,85,0.0761,-0.3044,0.009740149,0.273589175,0.269108911,0.266456583,0.272561531,771
R1128,245,1,40.37,0.462784323,0.239,8.929,6.57,0.0821,-0.2509,0.012413169,0.454918534,0.325742574,0.296218487,0.364175023,772
R1128,245,2,41.02,0.43270181,0.1764,8.929,7.37,0.0552,-0.2909,0.009850222,0.263574158,0.27029703,0.243347339,0.305378304,773
R1128,245,3,50.59,0.427307916,0.1822,8.508,6.97,0.0695,-0.3765,0.0075614,0.238105999,0.207128713,0.203781513,0.211485871,774
R1128,245,4,39.21,0.428415793,0.1438,8.824,7.89,0.0509,-0.4056,0.006118609,0.047081686,0.164158416,0.159313725,0.170464904,775
R1128,245,5,44.74,0.456857078,0.1586,10.294,8.03,0.0986,-0.329,0.007830749,0.2113845,0.232079208,0.219187675,0.248860529,776
R1128,248,1,35.24,0.753545601,0.3373,23.424,11.31,0.1748,-0.2083,0.010718802,0.297272554,0.351485149,0.332633053,0.376025524,777
R1128,248,2,37.21,0.753172256,0.3273,23.529,14.08,0.1416,-0.2486,0.010366492,0.305075933,0.331089109,0.307072829,0.362351869,778
R1128,248,3,35.32,0.763089038,0.3755,22.374,11.71,0.1179,-0.229,0.011114056,0.440264825,0.334455446,0.286064426,0.397447584,779
R1128,248,4,46.28,0.716519734,0.2657,14.076,15.26,0.144,-0.2987,0.008583013,0.272761594,0.285148515,0.261204482,0.316317229,780
R1128,248,5,30.78,0.753217356,0.3945,24.37,12.63,0.228,-0.0734,0.013724979,0.473890707,0.455445545,0.441876751,0.473108478,781
R1128,285,1,38.42,0.646363415,0.3066,15.966,2.1,0.0784,-0.3326,0.008522236,0.244805101,0.255496138,0.204553415,0.321786691,782
R1128,285,2,37.05,0.635621118,0.291,15.966,1.84,0.1098,-0.3166,0.008422454,0.273010856,0.258665082,0.217863398,0.311759344,783
R1128,285,3,37.83,0.64685245,0.2689,16.597,2.5,0.0947,-0.3319,0.008374052,0.2385164,0.247573777,0.202451839,0.306289881,784
R1128,285,4,38.84,0.649952548,0.2589,14.916,0.92,0.0758,-0.3509,0.007925711,0.224226362,0.230144583,0.200350263,0.268915223,785
R1128,285,5,33.53,0.662830206,0.2797,15.546,1.32,0.0933,-0.3221,0.008980638,0.308517977,0.264804912,0.232224168,0.307201459,786
R1128,287,1,6.68,0.824339587,0.668,39.181,0.92,0.2412,0.1351,0.020172717,0.696282689,0.587920792,0.509453782,0.69006381,787
R1128,287,2,31.07,0.651080426,0.312,20.378,0.39,0.0993,-0.2949,0.009629654,0.270697462,0.266732673,0.230042017,0.314494075,788
R1128,287,3,8.94,0.753718156,0.5821,34.034,0.13,0.156,0.0077,0.017641254,0.60372921,0.492871287,0.425770308,0.580218778,789
R1128,287,4,36.77,0.653596976,0.3385,21.113,0.26,0.0994,-0.2514,0.009850674,0.236612417,0.289108911,0.229691877,0.366453965,790
R1128,287,5,37.4,0.655973129,0.3125,18.908,0.39,0.0998,-0.2853,0.009690844,0.280741591,0.276435644,0.243697479,0.31905196,791
R1128,392,1,45.72,0.430147612,0.1657,10.504,72.31,0.0976,-0.2448,0.009862294,0.297758054,0.284356436,0.25210084,0.326344576,792
R1128,392,2,47.51,0.459848152,0.2094,9.454,108.76,0.0641,-0.3536,0.008287783,0.321327822,0.234257426,0.218837535,0.254329991,793
R1128,392,3,49.13,0.451913393,0.1914,11.239,99.84,0.065,-0.3671,0.007775257,0.176811723,0.221584158,0.206582633,0.241112124,794
R1128,392,4,41.39,0.492295445,0.277,10.924,103.59,0.0592,-0.2844,0.010652939,0.353494072,0.288910891,0.25035014,0.339106655,795
R1128,392,5,21.07,0.729181308,0.4153,22.584,97.08,0.1115,-0.1344,0.013686672,0.484615738,0.412277228,0.366596639,0.471741112,796
R1128,416,1,27.36,0.720032001,0.2691,15.756,6.05,0.0832,-0.1354,0.016272791,0.564898868,0.395721925,0.33380035,0.476298997,797
R1128,416,2,14.27,0.759532848,0.4301,24.055,4.47,0.1798,-0.0603,0.015498678,0.561772532,0.45751634,0.39089317,0.544211486,798
R1128,416,3,17.92,0.724133698,0.4062,27.941,113.14,0.1351,-0.1383,0.01217557,0.433038518,0.40019802,0.354691877,0.459434822,799
R1128,416,4,32.92,0.728527169,0.2794,17.227,4.6,0.1217,-0.2896,0.009112884,0.228096832,0.282970297,0.253501401,0.321330902,800
R1128,416,5,37.45,0.722377565,0.2499,19.118,4.08,0.1341,-0.2832,0.008588254,0.154367521,0.281584158,0.260504202,0.309024613,801
R1128,434,1,25.76,0.71120741,0.3374,18.277,0.39,0.1133,-0.1993,0.012576761,0.457551863,0.354059406,0.319677871,0.39881495,802
R1128,434,2,40.74,0.682523765,0.2896,16.807,0.79,0.0524,-0.3277,0.009881242,0.274916373,0.256435644,0.224439776,0.298085688,803
R1128,434,3,33.83,0.693419794,0.3458,18.067,0.66,0.1155,-0.2438,0.010813496,0.338962578,0.317227723,0.274859944,0.372379216,804
R1128,434,4,32.64,0.704121698,0.3126,17.857,0.79,0.1227,-0.2732,0.009518288,0.295386963,0.296237624,0.259803922,0.34366454,805
R1128,434,5,36.43,0.719040597,0.3476,18.697,0.26,0.1088,-0.2633,0.010301339,0.293674786,0.302772277,0.275210084,0.338650866,806
R1128,439,1,22.31,0.7191206,0.3356,19.223,61.11,0.0913,-0.2553,0.011068658,0.356995506,0.320792079,0.293417367,0.356426618,807
R1128,439,2,27.76,0.679001302,0.2928,17.857,36.05,0.0908,-0.1986,0.012925173,0.437848651,0.365742574,0.340686275,0.398359161,808
R1128,439,3,34.38,0.648870945,0.2793,15.861,117.82,0.1394,-0.2552,0.009183611,0.303892066,0.313663366,0.287114846,0.348222425,809
R1128,439,4,27.36,0.720032001,0.2691,15.756,6.05,0.0832,-0.1354,0.016272791,0.564898868,0.395721925,0.33380035,0.476298997,810
R1128,439,5,27.76,0.679001302,0.2928,17.857,36.05,0.0908,-0.1986,0.012925173,0.437848651,0.365742574,0.340686275,0.398359161,811
R1128,470,1,34.38,0.648870945,0.2793,15.861,117.82,0.1394,-0.2552,0.009183611,0.303892066,0.313663366,0.287114846,0.348222425,812
R1128,470,2,36.16,0.656346081,0.2748,16.071,91.53,0.1152,-0.2758,0.008994049,0.308740316,0.295247525,0.264355742,0.335460346,813
R1128,470,3,32.64,0.653055782,0.2806,15.756,118.13,0.1401,-0.2771,0.008826648,0.319450353,0.297029703,0.272759104,0.328623519,814
R1128,470,4,36.03,0.659584614,0.2883,16.282,112.72,0.1163,-0.2933,0.008780897,0.266324351,0.29049505,0.25140056,0.341385597,815
R1128,470,5,32.44,0.652765969,0.2761,15.651,110.92,0.1576,-0.2413,0.009016666,0.33016859,0.323960396,0.302170868,0.352324521,816
R1128,489,1,34.38,0.648870945,0.2793,15.861,117.82,0.1394,-0.2552,0.009183611,0.303892066,0.313663366,0.287114846,0.348222425,817
